Project,Study Area,Transect Name,Point Name,Protocol,Date,Start Time,End Time,Sample Number,Sample Distance,Sample Bearing,Ring Infiltrometer Diameter,Water Volume,Bulk Density Diameter,Bulk Density Height,Carbon 0-10 cm,Clay 0-10 cm,Sand 0-10 cm,Silt 0-10 cm,Carbon 10-40 cm,Clay 10-40 cm,Sand 10-40 cm,Silt 10-40 cm,Grazed This Year,Bare Ground,Litter Depth,Catenal Position,Water Infiltration Time 1,Water Infiltration Time 2,Water Infiltration Time 3,Water Infiltration Time 4,Extrapolated,Bulk Density Wet Wt,Bulk Density Dry Wt,Bulk Density Rock Wt,Bulk Density Rock Vol,Max Depth,Researcher,Other Observers Count,Other Observers Names,Event Remarks,Observation Remarks,Status
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,2/18/2015,,,2,557568,4124464,15.2,450,5.1,7.5,10,0,0,0,3.8,40,22.5,37.5,0,0,2,,0:00:06,0:00:54,0:00:00,,0,156,0,0,0,37,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,2/18/2015,,,3,557597,4124488,15.2,450,5.1,7.5,10,0,0,0,3.8,40,22.5,37.5,0,2,2,,0:00:13,0:00:32,0:00:00,,0,180.6,0,0,0,39,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,2/18/2015,,,4,557613,4124522,15.2,450,5.1,7.5,10,0,0,0,3.8,40,22.5,37.5,0,21,1,,0:00:14,0:00:26,0:00:00,,0,223.7,0,0,0,39,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,2/18/2015,,,5,557550,4124516,15.2,450,5.1,7.5,10,0,0,0,3.8,40,22.5,37.5,0,0,9,,0:00:02,0:00:05,0:00:00,,0,182.1,0,0,0,40,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,1/16/2018,,,1,557597,4124462,15.2,450,5.1,7.5,8.1,0,0,0,3.4,36.2,25,38.8,0,0,15,SH,0:00:07,,,,0,207.5,121.5,5.4,6,40,"Weverka, Jacob",0,,"Pure hell. PO all over your face, no way to crawl through most of it, blackberries tear you up. 1 hr to go 70m.",hori-hori hole,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,1/16/2018,,,2,557568,4124464,15.2,450,5.1,7.5,8.1,0,0,0,3.4,36.2,25,38.8,0,0,15,MS,0:00:06,,,,0,137.8,74.4,2.3,2,40,"Weverka, Jacob",0,,"Pure hell. PO all over your face, no way to crawl through most of it, blackberries tear you up. 1 hr to go 70m.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,1/16/2018,,,3,557597,4124488,15.2,450,5.1,7.5,8.1,0,0,0,3.4,36.2,25,38.8,0,0,10,SH,0:00:06,,,,0,152.2,108.5,0,0,40,"Weverka, Jacob",0,,"Pure hell. PO all over your face, no way to crawl through most of it, blackberries tear you up. 1 hr to go 70m.",hori-hori hole,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,1/16/2018,,,4,557613,4124522,15.2,450,5.1,7.5,8.1,0,0,0,3.4,36.2,25,38.8,0,3,3,MS,0:00:13,,,,0,211.6,144.2,0,0,40,"Weverka, Jacob",0,,"Pure hell. PO all over your face, no way to crawl through most of it, blackberries tear you up. 1 hr to go 70m.",hori-hori hole,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-071,RMN_SOIL_SAMPLE_V1,1/16/2018,,,5,557550,4124516,15.2,450,5.1,7.5,8.1,0,0,0,3.4,36.2,25,38.8,0,0,20,MS,0:00:02,,,,0,162.2,107.3,0,0,40,"Weverka, Jacob",0,,"Pure hell. PO all over your face, no way to crawl through most of it, blackberries tear you up. 1 hr to go 70m.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,2/18/2015,,,1,557583,4124642,15.2,450,5.1,7.5,4.9,0,0,0,2.3,40,20,40,1,0,0.1,,0:00:17,0:00:55,0:00:00,,0,225.2,0,0,0,35,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,2/18/2015,,,2,557566,4124674,15.2,450,5.1,7.5,4.9,0,0,0,2.3,40,20,40,1,0,4,,0:00:09,0:00:54,0:00:00,,0,189,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,2/18/2015,,,3,557513,4124696,15.2,450,5.1,7.5,4.9,0,0,0,2.3,40,20,40,1,0,3,,0:00:03,0:00:04,0:00:00,,0,195.4,0,0,0,40,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,2/18/2015,,,4,557513,4124727,15.2,450,5.1,7.5,4.9,0,0,0,2.3,40,20,40,1,1,5,,0:00:04,0:00:11,0:00:00,,0,252.1,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,2/18/2015,,,5,557590,4124697,15.2,450,5.1,7.5,4.9,0,0,0,2.3,40,20,40,1,11,0,,0:00:45,0:01:57,0:00:00,,0,162.1,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,1/16/2018,,,1,557583,4124642,15.2,450,5.1,7.5,4.4,0,0,0,2.8,33.8,28.8,37.5,0,5,2,MS,0:00:03,,,,0,213.9,180.1,0,0,32,"Rubenthaler, Rya",0,,"South-facing slope - Coyote bush, small doug firs, and LOTS OF POISON OAK!! (No fun at all, very hard to navigate)",shale below,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,1/16/2018,,,2,557566,4124674,15.2,450,5.1,7.5,4.4,0,0,0,2.8,33.8,28.8,37.5,0,0,7,MS,0:00:02,,,,0,210.7,155,0,0,40,"Rubenthaler, Rya",0,,"South-facing slope - Coyote bush, small doug firs, and LOTS OF POISON OAK!! (No fun at all, very hard to navigate)",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,1/16/2018,,,3,557513,4124696,15.2,450,5.1,7.5,4.4,0,0,0,2.8,33.8,28.8,37.5,0,0,10,FS,0:00:05,,,,0,227.3,170.5,0,0,40,"Rubenthaler, Rya",0,,"South-facing slope - Coyote bush, small doug firs, and LOTS OF POISON OAK!! (No fun at all, very hard to navigate)",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,1/16/2018,,,4,557513,4124727,15.2,450,5.1,7.5,4.4,0,0,0,2.8,33.8,28.8,37.5,0,4,6,FS,0:00:06,,,,0,224.6,169.1,0,0,40,"Rubenthaler, Rya",0,,"South-facing slope - Coyote bush, small doug firs, and LOTS OF POISON OAK!! (No fun at all, very hard to navigate)",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-072,RMN_SOIL_SAMPLE_V1,1/16/2018,,,5,557590,4124697,15.2,450,5.1,7.5,4.4,0,0,0,2.8,33.8,28.8,37.5,0,6,2,MS,0:00:38,,,,0,161.7,125.9,0,0,40,"Rubenthaler, Rya",0,,"South-facing slope - Coyote bush, small doug firs, and LOTS OF POISON OAK!! (No fun at all, very hard to navigate)",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/6/2015,,,1,29,352,15.2,450,5.1,7.5,3.3,42.5,21.2,36.2,1.8,43.8,21.2,35,1,3,1.5,,0:00:25,0:00:34,0:00:00,,0,211.8,166.2,0.5,0,34,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/6/2015,,,2,46,205,15.2,450,5.1,7.5,3.3,42.5,21.2,36.2,1.8,43.8,21.2,35,1,50,1.2,,0:00:07,0:00:20,0:00:00,,0,205.6,162.5,0,0,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/6/2015,,,3,23,277,15.2,450,5.1,7.5,3.3,42.5,21.2,36.2,1.8,43.8,21.2,35,1,2,2,,0:00:25,0:01:13,0:00:00,,0,216.4,164,0.4,0,35,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/6/2015,,,4,10,347,15.2,450,5.1,7.5,3.3,42.5,21.2,36.2,1.8,43.8,21.2,35,1,5,1,,0:00:04,0:00:05,0:00:00,,0,197.4,156.8,0.3,0,31,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/6/2015,,,5,34,73,15.2,450,5.1,7.5,3.3,42.5,21.2,36.2,1.8,43.8,21.2,35,1,16,0.3,,0:00:04,0:00:12,0:00:00,,0,175.4,136.8,1.6,1,31,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/12/2018,,,1,29,352,15.2,450,5.1,7.5,3.2,0,0,0,2.2,41.2,21.2,37.5,1,0,1.5,SH,0:00:10,,,,0,186.3,133.4,0,0,40,"Rubenthaler, Rya",0,,"Knoll by the Y,  surrounded by doug fir. Lots of standing dead material, hoof imprints, and vole tunnels.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/12/2018,,,2,46,205,15.2,450,5.1,7.5,3.2,0,0,0,2.2,41.2,21.2,37.5,1,9,1,SH,0:01:26,,,,0,216.8,156.7,0,0,40,"Rubenthaler, Rya",0,,"Knoll by the Y,  surrounded by doug fir. Lots of standing dead material, hoof imprints, and vole tunnels.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/12/2018,,,3,23,277,15.2,450,5.1,7.5,3.2,0,0,0,2.2,41.2,21.2,37.5,1,2,3,SH,0:03:29,,,,0,209.9,153.2,3.3,2,40,"Rubenthaler, Rya",0,,"Knoll by the Y,  surrounded by doug fir. Lots of standing dead material, hoof imprints, and vole tunnels.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/12/2018,,,4,10,347,15.2,450,5.1,7.5,3.2,0,0,0,2.2,41.2,21.2,37.5,1,0,1,SH,0:00:32,,,,0,273.3,200.6,0,0,40,"Rubenthaler, Rya",0,,"Knoll by the Y,  surrounded by doug fir. Lots of standing dead material, hoof imprints, and vole tunnels.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-080,RMN_SOIL_SAMPLE_V1,1/12/2018,,,5,34,73,15.2,450,5.1,7.5,3.2,0,0,0,2.2,41.2,21.2,37.5,1,4,2,SH,0:00:37,,,,0,184.9,129.5,0,0,40,"Rubenthaler, Rya",0,,"Knoll by the Y,  surrounded by doug fir. Lots of standing dead material, hoof imprints, and vole tunnels.",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,2/25/2015,,,1,24,156,15.2,450,5.1,7.5,8.6,0,0,0,5.9,0,0,0,1,0,1.5,NA,0:00:18,0:00:53,,,0,177.9,128.4,0,0,38,"Preston, Mel",0,,FIRST ENTERED AS TOKA-090 AND NEVER FIXED.Quantity not sufficient for lab texture.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,2/25/2015,,,2,33,119,15.2,450,5.1,7.5,8.6,0,0,0,5.9,0,0,0,1,0,3,NA,0:00:28,0:00:42,,,0,193.4,147.7,0,0,38,"Preston, Mel",0,,FIRST ENTERED AS TOKA-090 AND NEVER FIXED.Quantity not sufficient for lab texture.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,2/25/2015,,,3,1,167,15.2,450,5.1,7.5,8.6,0,0,0,5.9,0,0,0,1,0,1.5,NA,0:00:13,0:00:21,,,0,166.4,131.1,0.7,0,35,"Preston, Mel",0,,FIRST ENTERED AS TOKA-090 AND NEVER FIXED.Quantity not sufficient for lab texture.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,2/25/2015,,,4,19,62,15.2,450,5.1,7.5,8.6,0,0,0,5.9,0,0,0,1,0,1,NA,0:00:14,0:00:36,,,0,143.7,102.1,0,0,39,"Preston, Mel",0,,FIRST ENTERED AS TOKA-090 AND NEVER FIXED.Quantity not sufficient for lab texture.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,2/25/2015,,,5,16,43,15.2,450,5.1,7.5,8.6,0,0,0,5.9,0,0,0,1,0,1,NA,0:00:20,0:00:34,,,0,133.3,91.7,0,0,39,"Preston, Mel",0,,FIRST ENTERED AS TOKA-090 AND NEVER FIXED.Quantity not sufficient for lab texture.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,4/10/2018,,,1,24,156,15.2,450,5.1,7.5,7.8,0,0,0,5.3,32.5,35,32.5,0,4,1,MS,0:00:42,,,,0,202.5,137.6,,,40,"Preston, Mel",0,,"NW facing point at bottom of swale above Honsinger Creek. Thick COMA, TODI, blackberry, and BAPI in some areas. Difficult to navigate to points with compass due to scrub",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,4/10/2018,,,2,33,119,15.2,450,5.1,7.5,7.8,0,0,0,5.3,32.5,35,32.5,0,14,0,MS,0:00:33,,,,0,216.3,148.3,,,40,"Preston, Mel",0,,"NW facing point at bottom of swale above Honsinger Creek. Thick COMA, TODI, blackberry, and BAPI in some areas. Difficult to navigate to points with compass due to scrub",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,4/10/2018,,,3,1,167,15.2,450,5.1,7.5,7.8,0,0,0,5.3,32.5,35,32.5,0,0,0,SH,0:00:25,,,,0,169.5,89.9,,,40,"Preston, Mel",0,,"NW facing point at bottom of swale above Honsinger Creek. Thick COMA, TODI, blackberry, and BAPI in some areas. Difficult to navigate to points with compass due to scrub",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,4/10/2018,,,4,19,62,15.2,450,5.1,7.5,7.8,0,0,0,5.3,32.5,35,32.5,0,0,1,SH,0:00:09,,,,0,140.3,95.7,,,40,"Preston, Mel",0,,"NW facing point at bottom of swale above Honsinger Creek. Thick COMA, TODI, blackberry, and BAPI in some areas. Difficult to navigate to points with compass due to scrub",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-089,RMN_SOIL_SAMPLE_V1,4/10/2018,,,5,16,43,15.2,450,5.1,7.5,7.8,0,0,0,5.3,32.5,35,32.5,0,0,1,SH,0:00:02,,,,0,152.4,96.7,,,40,"Preston, Mel",0,,"NW facing point at bottom of swale above Honsinger Creek. Thick COMA, TODI, blackberry, and BAPI in some areas. Difficult to navigate to points with compass due to scrub",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-090,RMN_SOIL_SAMPLE_V1,1/26/2018,,,1,24,156,15.2,450,5.1,7.5,4.5,0,0,0,2.4,27.5,45,27.5,0,0,4,FS,0:00:05,,,,0,205.7,145.3,2.5,2,40,"Rubenthaler, Rya",0,,"DATA TAKEN IN 2018 B/C MISTAKE FROM 2015 NEVER FIXED AND WE THOUGHT IT WAS A SOIL POINT. West-facing slope, slope mellow, steeper above and below sample area. A few large doug firs in point as well as a small QUAG, some BAPI, some TODI, thistles and hemlo",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-090,RMN_SOIL_SAMPLE_V1,1/26/2018,,,2,33,119,15.2,450,5.1,7.5,4.5,0,0,0,2.4,27.5,45,27.5,0,2,2,FS,0:00:27,,,,0,229.1,165.1,0,0,40,"Rubenthaler, Rya",0,,"DATA TAKEN IN 2018 B/C MISTAKE FROM 2015 NEVER FIXED AND WE THOUGHT IT WAS A SOIL POINT. West-facing slope, slope mellow, steeper above and below sample area. A few large doug firs in point as well as a small QUAG, some BAPI, some TODI, thistles and hemlo",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-090,RMN_SOIL_SAMPLE_V1,1/26/2018,,,3,1,167,15.2,450,5.1,7.5,4.5,0,0,0,2.4,27.5,45,27.5,0,0,1,,0:00:15,,,,0,229.8,154.5,1.8,2,40,"Rubenthaler, Rya",0,,"DATA TAKEN IN 2018 B/C MISTAKE FROM 2015 NEVER FIXED AND WE THOUGHT IT WAS A SOIL POINT. West-facing slope, slope mellow, steeper above and below sample area. A few large doug firs in point as well as a small QUAG, some BAPI, some TODI, thistles and hemlo",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-090,RMN_SOIL_SAMPLE_V1,1/26/2018,,,4,19,62,15.2,450,5.1,7.5,4.5,0,0,0,2.4,27.5,45,27.5,0,0,1,SH,0:01:03,,,,0,201,141.6,0,0,40,"Rubenthaler, Rya",0,,"DATA TAKEN IN 2018 B/C MISTAKE FROM 2015 NEVER FIXED AND WE THOUGHT IT WAS A SOIL POINT. West-facing slope, slope mellow, steeper above and below sample area. A few large doug firs in point as well as a small QUAG, some BAPI, some TODI, thistles and hemlo",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-090,RMN_SOIL_SAMPLE_V1,1/26/2018,,,5,16,43,15.2,450,5.1,7.5,4.5,0,0,0,2.4,27.5,45,27.5,0,0,0.3,SH,0:00:13,,,,0,225.3,165.4,1.6,1,40,"Rubenthaler, Rya",0,,"DATA TAKEN IN 2018 B/C MISTAKE FROM 2015 NEVER FIXED AND WE THOUGHT IT WAS A SOIL POINT. West-facing slope, slope mellow, steeper above and below sample area. A few large doug firs in point as well as a small QUAG, some BAPI, some TODI, thistles and hemlo",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,2/19/2015,,,1,558207,4125241,15.2,450,5.1,7.5,3.3,0,0,0,2.5,33.8,26.2,40,0,0,2,,0:00:20,0:02:00,0:00:00,,0,260,0,0,0,36,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,2/19/2015,,,2,558203,4125271,15.2,450,5.1,7.5,3.3,0,0,0,2.5,33.8,26.2,40,0,0,4,,0:00:07,0:00:24,0:00:00,,0,258.8,0,0,0,39,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,2/19/2015,,,3,558108,4125285,15.2,450,5.1,7.5,3.3,0,0,0,2.5,33.8,26.2,40,0,5,0.5,,0:00:49,0:03:41,0:00:00,,0,196.6,0,0,0,34,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,2/19/2015,,,4,558133,4125300,15.2,450,5.1,7.5,3.3,0,0,0,2.5,33.8,26.2,40,0,1,8,,0:00:05,0:00:06,0:00:00,,0,145.7,0,0,0,40,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,2/19/2015,,,5,558180,4125307,15.2,450,5.1,7.5,3.3,0,0,0,2.5,33.8,26.2,40,0,0,7,,0:00:07,0:00:13,0:00:00,,0,180.7,0,0,0,38,"Preston, Mel",0,,SCRUB; Bulk densities not processed b/c PO oil; distance from pt is in  GPS coords as impossible to pace or take a bearing in scrub.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,1/16/2018,,,1,558207,4125241,15.2,450,5.1,7.5,3.7,0,0,0,2,33.8,28.8,37.5,0,20,0.5,SH,0:00:18,,,,0,230,161.6,0,0,40,"Weverka, Jacob",0,,"Very steep, south-facing scrubby point, lots of Artcal, BAPI, TODI. Soil very loose. Some doug fir and QUAG in point. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,1/16/2018,,,2,558203,4125271,15.2,450,5.1,7.5,3.7,0,0,0,2,33.8,28.8,37.5,0,0,2,MS,0:00:09,,,,0,208,143.1,0,0,40,"Weverka, Jacob",0,,"Very steep, south-facing scrubby point, lots of Artcal, BAPI, TODI. Soil very loose. Some doug fir and QUAG in point. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,1/16/2018,,,3,558108,4125285,15.2,450,5.1,7.5,3.7,0,0,0,2,33.8,28.8,37.5,0,61,0.3,MS,0:00:14,,,,0,198.6,140.2,19.4,9,25,"Weverka, Jacob",0,,"Very steep, south-facing scrubby point, lots of Artcal, BAPI, TODI. Soil very loose. Some doug fir and QUAG in point. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,1/16/2018,,,4,558133,4125300,15.2,450,5.1,7.5,3.7,0,0,0,2,33.8,28.8,37.5,0,2,1,MS,0:00:02,,,,0,130.8,95.6,1.2,1,40,"Weverka, Jacob",0,,"Very steep, south-facing scrubby point, lots of Artcal, BAPI, TODI. Soil very loose. Some doug fir and QUAG in point. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-091,RMN_SOIL_SAMPLE_V1,1/16/2018,,,5,558180,4125307,15.2,450,5.1,7.5,3.7,0,0,0,2,33.8,28.8,37.5,0,0,1,MS,0:00:09,,,,0,195.1,142.6,0,0,40,"Weverka, Jacob",0,,"Very steep, south-facing scrubby point, lots of Artcal, BAPI, TODI. Soil very loose. Some doug fir and QUAG in point. ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/12/2015,,,1,41,22,15.2,450,5.1,7.5,3,28.8,40,31.2,2,28.8,41.9,29.4,1,0,2,,0:00:15,0:00:33,0:00:00,,0,245.2,202.2,0.1,1,36,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/12/2015,,,2,40,347,15.2,450,5.1,7.5,3,28.8,40,31.2,2,28.8,41.9,29.4,1,0,1.5,,0:01:44,0:06:59,0:00:00,,0,240.2,217.9,0.2,1,38,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/12/2015,,,3,48,122,15.2,450,5.1,7.5,3,28.8,40,31.2,2,28.8,41.9,29.4,1,25,0.3,,0:00:27,0:00:55,0:00:00,,0,190.9,144.6,16.4,9,35,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/12/2015,,,4,40,129,15.2,450,5.1,7.5,3,28.8,40,31.2,2,28.8,41.9,29.4,1,8,2,,0:00:08,0:00:16,0:00:00,,0,221.4,180.6,0.8,2,38,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/12/2015,,,5,40,215,15.2,450,5.1,7.5,3,28.8,40,31.2,2,28.8,41.9,29.4,1,1,2,,0:00:29,0:00:48,0:00:00,,0,266.3,206.5,0.5,2,38,"Preston, Mel",0,,,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/26/2018,,,1,41,22,15.2,450,5.1,7.5,2.7,0,0,0,1.7,22.5,52.5,25,1,0,0,CR,0:00:45,,,,0,247.9,164.5,19.3,12,30,"Rubenthaler, Rya",0,,"Grassy knoll at eastern boundary of TomKat. Interspersed BAPI, Rubus, some firs surrounding point.  ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/26/2018,,,2,40,347,15.2,450,5.1,7.5,2.7,0,0,0,1.7,22.5,52.5,25,1,0,1,SH,0:01:19,,,,0,240,178.7,0,0,40,"Rubenthaler, Rya",0,,"Grassy knoll at eastern boundary of TomKat. Interspersed BAPI, Rubus, some firs surrounding point.  ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/26/2018,,,3,48,122,15.2,450,5.1,7.5,2.7,0,0,0,1.7,22.5,52.5,25,1,0,0.3,SH,0:00:17,,,,0,227.3,150.5,16.1,10,40,"Rubenthaler, Rya",0,,"Grassy knoll at eastern boundary of TomKat. Interspersed BAPI, Rubus, some firs surrounding point.  ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/26/2018,,,4,40,129,15.2,450,5.1,7.5,2.7,0,0,0,1.7,22.5,52.5,25,1,0,0,SH,0:00:34,,,,0,194.3,141.8,0,0,40,"Rubenthaler, Rya",0,,"Grassy knoll at eastern boundary of TomKat. Interspersed BAPI, Rubus, some firs surrounding point.  ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-099,RMN_SOIL_SAMPLE_V1,1/26/2018,,,5,40,215,15.2,450,5.1,7.5,2.7,0,0,0,1.7,22.5,52.5,25,1,7,0.5,SH,0:00:07,,,,0,180.6,134,3.4,3,40,"Rubenthaler, Rya",0,,"Grassy knoll at eastern boundary of TomKat. Interspersed BAPI, Rubus, some firs surrounding point.  ",,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-104,RMN_SOIL_SAMPLE_V1,12/8/2014,,,1,17,292,15.2,450,5.1,7.5,2.3,41.2,20,38.8,1.8,18.8,40,41.2,1,6,1,,0:12:20,0:28:50,0:00:00,,0,0,199.1,0.2,1,37,"Henneman, Carlene",0,,No wet wts taken.,,RAW
TOMKAT,SMA-11-01,TOKA,TOKA-104,RMN_SOIL_SAMPLE_V1,12/8/2014,,,2,18,110,15.2,450,5.1,7.5,2.3,41.2,20,38.8,1.8,18.8,40,41.2,1,8,2,,0:08:20,0:23:25,0:00:00,,0,0,186.7,1.3,2,38,"Henneman, Carlene",0,,No wet wts taken.,,RAW
